app,review,rating,date,clean,processed,feature_request,complaint_type,sentiment_score,sentiment
Instagram,instagram saved video access like a gallery need.,1,2026-04-28 22:41:52,instagram saved video access like a gallery need,instagram save video access like gallery need,True,Other,0.0,Neutral
Instagram,dil ki dhadkan hai instagram to 🫂❤️,5,2026-04-28 22:41:06,dil ki dhadkan hai instagram to ,dil ki dhadkan hai instagram,False,Other,0.0,Neutral
Instagram,my Instagram is not working before four days no reloade no login everything is Blank and buffering,1,2026-04-28 22:41:06,my instagram is not working before four days no reloade no login everything is blank and buffering,instagram work day reloade login blank buffer,False,Network,0.0,Neutral
Instagram,my phon not saport it netwark earar plees fix the problam,2,2026-04-28 22:41:01,my phon not saport it netwark earar plees fix the problam,phon saport netwark earar plee fix problam,False,Other,0.0,Neutral
Instagram,nothing is working and not able to see homepage too...after having good internet...plz fix the issue ASAP,1,2026-04-28 22:40:49,nothing is working and not able to see homepage tooafter having good internetplz fix the issue asap,work able homepage tooafter have good internetplz fix issue asap,False,Other,0.22499999999999998,Positive
Instagram,ooo ❤️😜,5,2026-04-28 22:40:40,ooo ,ooo,False,Other,0.0,Neutral
Instagram,Very good app for communication from peoples from whereever people ar e,5,2026-04-28 22:40:34,very good app for communication from peoples from whereever people ar e,good app communication people whereever people ar e,False,Other,0.9099999999999999,Positive
Instagram,my Life 💝,5,2026-04-28 22:40:20,my life ,life,False,Other,0.0,Neutral
WhatsApp,it is good app to messaging with friends,5,2026-04-29 16:27:45,it is good app to messaging with friends,good app message friend,False,Other,0.7,Positive
WhatsApp,this time my WhatsApp disturb me I don't know why,5,2026-04-29 16:27:21,this time my whatsapp disturb me i dont know why,time whatsapp disturb not know,False,Other,0.0,Neutral
WhatsApp,qaa,5,2026-04-29 16:27:17,qaa,qaa,False,Other,0.0,Neutral
WhatsApp,Awesome,5,2026-04-29 16:26:56,awesome,awesome,False,Other,1.0,Positive
WhatsApp,Good 👍,5,2026-04-29 16:26:11,good ,good,False,Other,0.7,Positive
WhatsApp,खर्वठठठखटखखपटपखखखडग गुण ढफज्ञआ,2,2026-04-29 16:25:28,  ,  ,False,Other,0.0,Neutral
WhatsApp,nice,5,2026-04-29 16:25:13,nice,nice,False,Other,0.6,Positive
WhatsApp,"My WhatsApp number was banned last week and i tried to restore my account but failed. I am facing this problem ""This Account cannot use WhatsApp"" I assure you i have not violated any policy of WhatsApp and this is my personal number and i am facing very problems now a days. So please consider my request and restore my WhatsApp account as soon as possible Thanks with regards",1,2026-04-29 16:25:03,my whatsapp number was banned last week and i tried to restore my account but failed i am facing this problem this account cannot use whatsapp i assure you i have not violated any policy of whatsapp and this is my personal number and i am facing very problems now a days so please consider my request and restore my whatsapp account as soon as possible thanks with regards,whatsapp number ban week try restore account fail face problem account use whatsapp assure violate policy whatsapp personal number face problem day consider request restore whatsapp account soon possible thank regard,False,Other,-0.016666666666666663,Neutral
WhatsApp,Poor,1,2026-04-29 16:25:02,poor,poor,False,Other,-0.4,Negative
WhatsApp,Very important for life,5,2026-04-29 16:24:25,very important for life,important life,False,Other,0.52,Positive
WhatsApp,good,5,2026-04-29 16:24:20,good,good,False,Other,0.7,Positive
WhatsApp,good,5,2026-04-29 16:23:50,good,good,False,Other,0.7,Positive
WhatsApp,op game,5,2026-04-29 16:23:02,op game,op game,False,Other,-0.4,Negative
WhatsApp,"bruh idk why so many group admins love hidetagging members, u think that doesnt get irritating? most ppl who know hidetag are just store owners, in family-type groups ppl dont even get it. the problem is even if i archive the group the trash notif still pops up. so dumb. u shouldve made a feature to turn off group notifs or smth",1,2026-04-29 16:22:15,bruh idk why so many group admins love hidetagging members u think that doesnt get irritating most ppl who know hidetag are just store owners in familytype groups ppl dont even get it the problem is even if i archive the group the trash notif still pops up so dumb u shouldve made a feature to turn off group notifs or smth,bruh idk group admin love hidetagge member u think not irritate ppl know hidetag store owner familytype group ppl not problem archive group trash notif pop dumb u ve feature turn group notif smth,True,Other,0.14500000000000002,Positive
WhatsApp,perfect,5,2026-04-29 16:21:58,perfect,perfect,False,Other,1.0,Positive
WhatsApp,wonderful,5,2026-04-29 16:21:41,wonderful,wonderful,False,Other,1.0,Positive
WhatsApp,please take off the start chatting feature. it's annoying.,1,2026-04-29 16:21:27,please take off the start chatting feature its annoying,start chat feature annoying,True,Other,-0.8,Negative
WhatsApp,my account is banned,5,2026-04-29 16:20:46,my account is banned,account ban,False,Other,0.0,Neutral
WhatsApp,"Mobile app worse than not having it, very slow to load",1,2026-04-29 16:20:20,mobile app worse than not having it very slow to load,mobile app bad have slow load,False,Performance,-0.395,Negative
WhatsApp,AwuaAH. Richard,1,2026-04-29 16:19:59,awuaah richard,awuaah richard,False,Other,0.0,Neutral
WhatsApp,he is very good and I have to badhiya kom mile ko hata de sako to ko de sako ge re liye badhiya he is not in my mind he o di melni ki huo biji me to get a decoration thali bhar ke hana to be the best for aarti thali ke hana thoda time lagega re liye Dp hatao Bharat ko karno se baat hai kya ro ke hana aase tha ko par hai ki aap iya ki kam hon lagi aur boli thi to ki hoyeche na ko he sab bethe te jade le ae he is a decoration items in your life 🧬 to ki huo call 🤙 to badhiya thik hai to kai bntoy,5,2026-04-29 16:17:28,he is very good and i have to badhiya kom mile ko hata de sako to ko de sako ge re liye badhiya he is not in my mind he o di melni ki huo biji me to get a decoration thali bhar ke hana to be the best for aarti thali ke hana thoda time lagega re liye dp hatao bharat ko karno se baat hai kya ro ke hana aase tha ko par hai ki aap iya ki kam hon lagi aur boli thi to ki hoyeche na ko he sab bethe te jade le ae he is a decoration items in your life  to ki huo call  to badhiya thik hai to kai bntoy,good badhiya kom mile ko hata de sako ko de sako ge liye badhiya mind o di melni ki huo biji decoration thali bhar ke hana good aarti thali ke hana thoda time lagega liye dp hatao bharat ko karno se baat hai kya ro ke hana aase tha ko par hai ki aap iya ki kam hon lagi aur boli thi ki hoyeche na ko sab bethe te jade le ae decoration item life   ki huo   badhiya thik hai kai bntoy,False,Performance,0.955,Positive
WhatsApp,Super,5,2026-04-29 16:17:23,super,super,False,Other,0.3333333333333333,Positive
WhatsApp,you need the official whasapp to log in..,5,2026-04-29 16:16:35,you need the official whasapp to log in,need official whasapp log,True,Other,0.0,Neutral
WhatsApp,fantastic,5,2026-04-29 16:16:05,fantastic,fantastic,False,Other,0.4,Positive
WhatsApp,I need music 🎶 to add to my story,4,2026-04-29 16:15:38,i need music  to add to my story,need music   add story,True,Other,0.0,Neutral
WhatsApp,it is Izzy,5,2026-04-29 16:15:33,it is izzy,izzy,False,Other,0.0,Neutral
WhatsApp,gud progrm,5,2026-04-29 16:14:16,gud progrm,gud progrm,False,Other,0.0,Neutral
WhatsApp,l can't log in,1,2026-04-29 16:14:15,l cant log in,l not log,False,Other,0.0,Neutral
WhatsApp,I miss my login code,5,2026-04-29 16:13:38,i miss my login code,miss login code,False,Network,0.0,Neutral
WhatsApp,l want to add my Instagram and Facebook link how l do,5,2026-04-29 16:13:37,l want to add my instagram and facebook link how l do,l want add instagram facebook link l,True,Other,0.0,Neutral
WhatsApp,I don't know why you guys like blocking my WhatsApp,5,2026-04-29 16:13:36,i dont know why you guys like blocking my whatsapp,not know guy like block whatsapp,False,Other,0.0,Neutral
WhatsApp,Good 👍 👍,5,2026-04-29 16:13:24,good  ,good  ,False,Other,0.7,Positive
WhatsApp,Hi I have just read an article sent to me by a friend of a piece of someone driving on back roads from loskop to Durban- your source mentioned my resort as derelict and closed- i am White mountain resort - we have never closed other than Covid and my resort is not derelict- i take exception to this misinformation- take your colonial views and keep them to yourself,1,2026-04-29 16:13:23,hi i have just read an article sent to me by a friend of a piece of someone driving on back roads from loskop to durban your source mentioned my resort as derelict and closed i am white mountain resort  we have never closed other than covid and my resort is not derelict i take exception to this misinformation take your colonial views and keep them to yourself,hi read article send friend piece drive road loskop durban source mention resort derelict close white mountain resort   close covid resort derelict exception misinformation colonial view,False,Other,-0.034999999999999996,Neutral
WhatsApp,why my whatsApp is in under review? please cheak it and fixed everyone's problem.,5,2026-04-29 16:13:13,why my whatsapp is in under review please cheak it and fixed everyones problem,whatsapp review cheak fix everyone problem,False,Other,0.1,Neutral
